Rooms,Type,Method,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Regionname,Propertycount
1,u,PI,6.3,1.0,1.0,1.0,0.0,124.0,1970.0,Stonnington,Southern Metropolitan,4836.0
2,h,S,6.3,2.0,2.0,2.0,0.0,124.0,1970.0,Stonnington,Southern Metropolitan,4836.0
2,u,S,6.3,2.0,1.0,1.0,0.0,73.0,1970.0,Stonnington,Southern Metropolitan,4836.0
2,h,S,6.3,2.0,1.0,0.0,249.0,96.0,1910.0,Stonnington,Southern Metropolitan,4836.0
4,h,S,6.3,4.0,2.0,2.0,624.0,222.0,1900.0,Stonnington,Southern Metropolitan,4836.0
1,u,S,6.3,1.0,1.0,0.0,881.0,124.0,1970.0,Stonnington,Southern Metropolitan,4836.0
3,h,PI,6.3,3.0,2.0,2.0,405.0,121.0,1910.0,Stonnington,Southern Metropolitan,4836.0
4,h,PI,6.3,4.0,1.0,2.0,495.0,163.0,1900.0,Stonnington,Southern Metropolitan,4836.0
1,u,S,6.3,1.0,1.0,1.0,0.0,124.0,1970.0,Stonnington,Southern Metropolitan,4836.0
6,h,S,6.3,5.0,3.0,4.0,1491.0,516.0,1935.0,Stonnington,Southern Metropolitan,4836.0
2,h,S,6.3,3.0,1.0,2.0,169.0,124.0,1970.0,Stonnington,Southern Metropolitan,4836.0
3,h,S,6.3,3.0,3.0,1.0,301.0,124.0,1970.0,Stonnington,Southern Metropolitan,4836.0
3,h,S,6.3,3.0,2.0,0.0,336.0,124.0,1970.0,Stonnington,Southern Metropolitan,4836.0
2,h,VB,6.3,2.0,2.0,0.0,207.0,124.0,1970.0,Stonnington,Southern Metropolitan,4836.0
1,u,SP,6.3,1.0,1.0,1.0,0.0,53.0,1970.0,Stonnington,Southern Metropolitan,4836.0
2,u,PI,6.3,2.0,1.0,1.0,0.0,124.0,1966.0,Stonnington,Southern Metropolitan,4836.0
3,h,S,6.3,3.0,2.0,1.0,316.0,124.0,1970.0,Stonnington,Southern Metropolitan,4836.0
3,h,VB,6.3,2.0,1.0,2.0,212.0,106.0,1900.0,Stonnington,Southern Metropolitan,4836.0
3,u,S,6.3,3.0,2.0,2.0,0.0,124.0,1970.0,Stonnington,Southern Metropolitan,4836.0
2,u,SP,6.3,2.0,1.0,1.0,0.0,74.0,1969.0,Stonnington,Southern Metropolitan,4836.0
2,u,VB,6.3,3.0,1.0,1.0,0.0,98.0,1970.0,Stonnington,Southern Metropolitan,4836.0
3,h,S,6.3,3.0,1.0,2.0,328.0,108.0,1900.0,Stonnington,Southern Metropolitan,4836.0
1,u,SP,6.3,1.0,1.0,1.0,0.0,124.0,1970.0,Stonnington,Southern Metropolitan,4836.0
1,u,PI,6.3,1.0,1.0,1.0,0.0,124.0,1970.0,Stonnington,Southern Metropolitan,4836.0
2,u,S,6.3,2.0,1.0,1.0,2471.0,80.0,1970.0,Stonnington,Southern Metropolitan,4836.0
2,u,S,6.3,2.0,1.0,1.0,1194.0,124.0,1953.0,Stonnington,Southern Metropolitan,4836.0
2,u,S,6.3,2.0,1.0,1.0,0.0,88.0,1970.0,Stonnington,Southern Metropolitan,4836.0
3,h,S,6.3,3.0,1.0,2.0,186.0,80.0,1920.0,Stonnington,Southern Metropolitan,4836.0
4,h,S,6.3,4.0,3.0,2.0,421.0,124.0,1970.0,Stonnington,Southern Metropolitan,4836.0
2,u,S,6.3,1.0,1.0,1.0,0.0,76.0,1970.0,Stonnington,Southern Metropolitan,4836.0
4,h,S,6.3,4.0,1.0,2.0,709.0,251.0,1900.0,Stonnington,Southern Metropolitan,4836.0
4,h,VB,6.3,4.0,3.0,3.0,563.0,333.0,2000.0,Stonnington,Southern Metropolitan,4836.0
3,t,S,6.3,3.0,1.0,2.0,103.0,3.0,2000.0,Stonnington,Southern Metropolitan,4836.0
3,h,S,6.3,3.0,2.0,2.0,617.0,285.0,1998.0,Stonnington,Southern Metropolitan,4836.0
4,h,PI,6.3,4.0,3.0,4.0,544.0,124.0,1970.0,Stonnington,Southern Metropolitan,4836.0
3,u,S,6.3,2.0,1.0,1.0,0.0,91.0,1940.0,Stonnington,Southern Metropolitan,4836.0
5,h,S,6.3,5.0,2.0,2.0,617.0,124.0,1970.0,Stonnington,Southern Metropolitan,4836.0
2,u,S,6.3,3.0,1.0,1.0,0.0,124.0,1970.0,Stonnington,Southern Metropolitan,4836.0
1,u,S,6.3,1.0,1.0,1.0,0.0,53.0,2013.0,Stonnington,Southern Metropolitan,4836.0
2,u,SP,6.3,2.0,0.0,0.0,0.0,124.0,1970.0,Stonnington,Southern Metropolitan,4836.0
2,u,S,6.3,2.0,1.0,1.0,0.0,124.0,1980.0,Stonnington,Southern Metropolitan,4836.0
2,u,S,5.9,3.0,1.0,2.0,0.0,124.0,1970.0,Moonee Valley,Western Metropolitan,6567.0
3,h,S,5.9,3.0,1.0,2.0,298.0,108.0,1920.0,Moonee Valley,Western Metropolitan,6567.0
2,u,SP,5.9,2.0,1.0,1.0,0.0,62.0,1980.0,Moonee Valley,Western Metropolitan,6567.0
3,h,SP,5.9,3.0,2.0,2.0,277.0,174.0,1910.0,Moonee Valley,Western Metropolitan,6567.0
2,u,VB,5.9,2.0,1.0,1.0,423.0,62.0,1970.0,Moonee Valley,Western Metropolitan,6567.0
4,h,S,5.9,4.0,3.0,1.0,478.0,270.0,1900.0,Moonee Valley,Western Metropolitan,6567.0
3,h,S,5.9,3.0,1.0,2.0,623.0,124.0,1938.0,Moonee Valley,Western Metropolitan,6567.0
3,h,SP,5.9,3.0,2.0,2.0,285.0,128.0,1900.0,Moonee Valley,Western Metropolitan,6567.0
2,h,PI,5.9,2.0,1.0,1.0,214.0,77.0,1890.0,Moonee Valley,Western Metropolitan,6567.0
6,h,PI,5.9,6.0,3.0,2.0,1014.0,435.0,1887.0,Moonee Valley,Western Metropolitan,6567.0
2,h,SP,5.9,2.0,1.0,1.0,226.0,92.0,1920.0,Moonee Valley,Western Metropolitan,6567.0
2,h,S,5.9,2.0,1.0,1.0,269.0,109.0,1900.0,Moonee Valley,Western Metropolitan,6567.0
3,h,S,5.9,3.0,1.0,1.0,417.0,168.0,1900.0,Moonee Valley,Western Metropolitan,6567.0
3,h,S,5.9,3.0,1.0,2.0,350.0,125.0,1904.0,Moonee Valley,Western Metropolitan,6567.0
2,h,S,5.9,2.0,1.0,1.0,330.0,124.0,1970.0,Moonee Valley,Western Metropolitan,6567.0
2,h,PI,5.9,2.0,1.0,1.0,118.0,79.0,1890.0,Moonee Valley,Western Metropolitan,6567.0
2,h,SP,5.9,2.0,1.0,1.0,173.0,102.0,1900.0,Moonee Valley,Western Metropolitan,6567.0
2,u,S,5.9,2.0,1.0,2.0,228.0,90.0,1995.0,Moonee Valley,Western Metropolitan,6567.0
3,h,S,5.9,4.0,1.0,2.0,594.0,148.0,1960.0,Moonee Valley,Western Metropolitan,6567.0
2,h,S,5.9,2.0,1.0,1.0,0.0,124.0,1970.0,Moonee Valley,Western Metropolitan,6567.0
3,h,S,5.9,3.0,1.0,0.0,317.0,124.0,1970.0,Moonee Valley,Western Metropolitan,6567.0
2,h,PI,5.9,2.0,1.0,1.0,226.0,87.0,1900.0,Moonee Valley,Western Metropolitan,6567.0
3,h,S,5.9,3.0,2.0,2.0,229.0,124.0,2011.0,Moonee Valley,Western Metropolitan,6567.0
4,h,SP,5.9,4.0,1.0,1.0,300.0,185.0,1890.0,Moonee Valley,Western Metropolitan,6567.0
2,h,S,5.9,2.0,1.0,1.0,170.0,124.0,1970.0,Moonee Valley,Western Metropolitan,6567.0
3,h,S,5.9,3.0,1.0,1.0,487.0,131.0,1900.0,Moonee Valley,Western Metropolitan,6567.0
2,h,S,5.9,2.0,1.0,0.0,255.0,124.0,1970.0,Moonee Valley,Western Metropolitan,6567.0
2,u,VB,5.9,2.0,1.0,1.0,0.0,124.0,2010.0,Moonee Valley,Western Metropolitan,6567.0
3,h,S,5.9,3.0,1.0,2.0,431.0,124.0,1950.0,Moonee Valley,Western Metropolitan,6567.0
3,h,PI,5.9,3.0,2.0,2.0,440.0,120.0,1955.0,Moonee Valley,Western Metropolitan,6567.0
3,h,S,5.9,3.0,2.0,2.0,532.0,147.0,1950.0,Moonee Valley,Western Metropolitan,6567.0
1,u,S,5.9,1.0,1.0,1.0,0.0,58.0,1972.0,Moonee Valley,Western Metropolitan,6567.0
3,h,PI,5.9,3.0,2.0,2.0,495.0,139.0,1920.0,Moonee Valley,Western Metropolitan,6567.0
4,h,S,5.9,3.0,2.0,2.0,683.0,232.0,1978.0,Moonee Valley,Western Metropolitan,6567.0
3,h,S,5.9,3.0,1.0,1.0,263.0,117.0,1910.0,Moonee Valley,Western Metropolitan,6567.0
4,h,VB,5.9,4.0,2.0,5.0,559.0,195.0,1920.0,Moonee Valley,Western Metropolitan,6567.0
3,h,S,5.9,3.0,2.0,2.0,308.0,124.0,1970.0,Moonee Valley,Western Metropolitan,6567.0
2,u,S,5.9,2.0,1.0,1.0,0.0,62.0,1978.0,Moonee Valley,Western Metropolitan,6567.0
4,h,S,5.9,4.0,3.0,2.0,562.0,204.0,1890.0,Moonee Valley,Western Metropolitan,6567.0
6,h,S,5.9,4.0,2.0,1.0,461.0,286.0,1900.0,Moonee Valley,Western Metropolitan,6567.0
2,u,SP,5.9,2.0,1.0,1.0,301.0,104.0,1995.0,Moonee Valley,Western Metropolitan,6567.0
3,h,S,5.9,3.0,3.0,1.0,491.0,127.0,1950.0,Moonee Valley,Western Metropolitan,6567.0
3,h,SP,5.9,3.0,1.0,1.0,242.0,110.0,1920.0,Moonee Valley,Western Metropolitan,6567.0
3,h,SP,5.9,3.0,2.0,2.0,617.0,149.0,1930.0,Moonee Valley,Western Metropolitan,6567.0
4,h,S,5.9,4.0,2.0,2.0,597.0,180.0,1939.0,Moonee Valley,Western Metropolitan,6567.0
2,h,S,5.9,2.0,1.0,1.0,387.0,124.0,1970.0,Moonee Valley,Western Metropolitan,6567.0
3,h,S,5.9,3.0,1.0,3.0,575.0,124.0,1970.0,Moonee Valley,Western Metropolitan,6567.0
5,h,S,5.9,5.0,2.0,2.0,521.0,124.0,1970.0,Moonee Valley,Western Metropolitan,6567.0
2,t,SP,5.9,2.0,2.0,1.0,146.0,132.0,2015.0,Moonee Valley,Western Metropolitan,6567.0
2,t,S,5.9,2.0,2.0,1.0,113.0,124.0,1998.0,Moonee Valley,Western Metropolitan,6567.0
2,u,S,5.9,2.0,1.0,1.0,0.0,62.0,1975.0,Moonee Valley,Western Metropolitan,6567.0
2,u,S,5.9,2.0,2.0,1.0,0.0,124.0,1970.0,Moonee Valley,Western Metropolitan,6567.0
3,h,S,5.9,3.0,1.0,2.0,506.0,110.0,1920.0,Moonee Valley,Western Metropolitan,6567.0
3,t,S,5.9,3.0,2.0,2.0,318.0,160.0,2013.0,Moonee Valley,Western Metropolitan,6567.0
2,u,S,5.9,2.0,1.0,1.0,0.0,65.0,1970.0,Moonee Valley,Western Metropolitan,6567.0
2,h,S,5.9,2.0,1.0,1.0,325.0,124.0,1970.0,Moonee Valley,Western Metropolitan,6567.0
4,h,S,5.9,4.0,2.0,0.0,418.0,158.0,1900.0,Moonee Valley,Western Metropolitan,6567.0
2,u,VB,5.9,2.0,1.0,1.0,0.0,124.0,1970.0,Moonee Valley,Western Metropolitan,6567.0
2,u,S,5.9,2.0,1.0,1.0,0.0,124.0,1970.0,Moonee Valley,Western Metropolitan,6567.0
3,h,S,5.9,3.0,1.0,2.0,414.0,124.0,1970.0,Moonee Valley,Western Metropolitan,6567.0
3,h,S,5.9,3.0,2.0,1.0,272.0,157.0,1900.0,Moonee Valley,Western Metropolitan,6567.0
3,h,S,5.9,3.0,1.0,1.0,296.0,104.0,1910.0,Moonee Valley,Western Metropolitan,6567.0
4,h,PI,5.9,4.0,2.0,1.0,298.0,147.0,1920.0,Moonee Valley,Western Metropolitan,6567.0
3,u,PI,5.9,3.0,2.0,1.0,0.0,148.0,1970.0,Moonee Valley,Western Metropolitan,6567.0
2,u,PI,5.9,2.0,1.0,1.0,1957.0,69.0,2012.0,Moonee Valley,Western Metropolitan,6567.0
4,h,S,5.9,4.0,1.0,1.0,552.0,155.0,1920.0,Moonee Valley,Western Metropolitan,6567.0
3,h,S,5.9,3.0,2.0,2.0,416.0,168.0,1900.0,Moonee Valley,Western Metropolitan,6567.0
3,h,S,5.9,3.0,2.0,2.0,285.0,172.0,2011.0,Moonee Valley,Western Metropolitan,6567.0
3,h,S,5.9,3.0,2.0,1.0,314.0,177.0,2010.0,Moonee Valley,Western Metropolitan,6567.0
3,h,SP,5.9,3.0,1.0,3.0,536.0,124.0,1970.0,Moonee Valley,Western Metropolitan,6567.0
3,h,S,5.9,3.0,2.0,1.0,576.0,120.0,1940.0,Moonee Valley,Western Metropolitan,6567.0
2,h,PI,5.9,2.0,1.0,3.0,252.0,108.0,1910.0,Moonee Valley,Western Metropolitan,6567.0
2,h,PI,5.9,2.0,1.0,1.0,124.0,77.0,1900.0,Moonee Valley,Western Metropolitan,6567.0
3,u,S,5.9,3.0,1.0,3.0,0.0,124.0,1972.0,Moonee Valley,Western Metropolitan,6567.0
3,t,S,5.9,3.0,2.0,2.0,200.0,144.0,2003.0,Moonee Valley,Western Metropolitan,6567.0
4,h,PI,5.9,4.0,2.0,1.0,349.0,124.0,1920.0,Moonee Valley,Western Metropolitan,6567.0
4,h,PI,5.9,4.0,1.0,4.0,664.0,124.0,1970.0,Moonee Valley,Western Metropolitan,6567.0
3,h,PI,5.9,3.0,1.0,1.0,555.0,124.0,1970.0,Moonee Valley,Western Metropolitan,6567.0
3,h,PI,5.9,3.0,2.0,2.0,459.0,124.0,1970.0,Moonee Valley,Western Metropolitan,6567.0
3,h,S,5.9,2.0,1.0,1.0,278.0,166.0,1900.0,Moonee Valley,Western Metropolitan,6567.0
3,h,S,5.9,3.0,2.0,1.0,254.0,124.0,1970.0,Moonee Valley,Western Metropolitan,6567.0
3,h,S,5.9,3.0,1.0,0.0,216.0,124.0,1970.0,Moonee Valley,Western Metropolitan,6567.0
3,h,S,5.9,3.0,1.0,1.0,452.0,175.0,1960.0,Moonee Valley,Western Metropolitan,6567.0
2,u,S,5.9,2.0,1.0,2.0,194.0,71.0,1900.0,Moonee Valley,Western Metropolitan,6567.0
4,h,S,5.9,4.0,2.0,4.0,598.0,273.0,2012.0,Moonee Valley,Western Metropolitan,6567.0
3,h,S,5.9,2.0,1.0,1.0,194.0,124.0,1970.0,Moonee Valley,Western Metropolitan,6567.0
2,h,S,5.9,2.0,1.0,1.0,407.0,124.0,1970.0,Moonee Valley,Western Metropolitan,6567.0
4,h,S,11.0,4.0,3.0,2.0,753.0,399.0,2015.0,Boroondara,Southern Metropolitan,3052.0
3,h,S,11.0,3.0,2.0,2.0,599.0,220.0,1930.0,Boroondara,Southern Metropolitan,3052.0
3,t,S,11.0,3.0,2.0,2.0,203.0,124.0,1970.0,Boroondara,Southern Metropolitan,3052.0
3,t,S,11.0,3.0,3.0,4.0,310.0,315.0,2014.0,Boroondara,Southern Metropolitan,3052.0
2,u,VB,11.0,2.0,1.0,1.0,710.0,124.0,2010.0,Boroondara,Southern Metropolitan,3052.0
2,h,S,11.0,2.0,1.0,2.0,679.0,124.0,1970.0,Boroondara,Southern Metropolitan,3052.0
3,h,S,11.0,3.0,2.0,2.0,731.0,149.0,1935.0,Boroondara,Southern Metropolitan,3052.0
3,h,PI,11.0,3.0,3.0,2.0,276.0,178.0,2004.0,Boroondara,Southern Metropolitan,3052.0
3,h,S,11.0,3.0,1.0,2.0,583.0,112.0,1950.0,Boroondara,Southern Metropolitan,3052.0
8,h,S,11.0,9.0,7.0,4.0,1472.0,542.7379831704303,2009.0,Boroondara,Southern Metropolitan,3052.0
4,h,SP,11.0,4.0,2.0,1.0,681.0,124.0,1940.0,Boroondara,Southern Metropolitan,3052.0
3,h,S,11.0,3.0,2.0,2.0,516.0,145.0,1920.0,Boroondara,Southern Metropolitan,3052.0
3,h,S,11.0,3.0,1.0,2.0,806.0,101.0,1950.0,Boroondara,Southern Metropolitan,3052.0
3,h,S,11.0,3.0,1.0,3.0,780.0,152.0,1940.0,Boroondara,Southern Metropolitan,3052.0
4,h,VB,11.0,4.0,2.0,2.0,780.0,180.0,1938.0,Boroondara,Southern Metropolitan,3052.0
3,h,S,11.0,3.0,2.0,2.0,351.0,228.0,2006.0,Boroondara,Southern Metropolitan,3052.0
3,h,S,11.0,3.0,2.0,3.0,702.0,145.0,1945.0,Boroondara,Southern Metropolitan,3052.0
2,h,S,11.0,2.0,1.0,2.0,704.0,124.0,1970.0,Boroondara,Southern Metropolitan,3052.0
5,h,S,11.0,5.0,5.0,2.0,755.0,444.0,2015.0,Boroondara,Southern Metropolitan,3052.0
3,t,S,11.0,3.0,1.0,1.0,227.0,124.0,1970.0,Boroondara,Southern Metropolitan,3052.0
3,t,S,11.0,3.0,2.0,2.0,153.0,110.0,1990.0,Boroondara,Southern Metropolitan,3052.0
3,h,S,11.0,3.0,1.0,2.0,545.0,124.0,1970.0,Boroondara,Southern Metropolitan,3052.0
5,h,S,11.0,6.0,4.0,2.0,1075.0,390.0,2010.0,Boroondara,Southern Metropolitan,3052.0
3,h,VB,11.0,3.0,2.0,2.0,710.0,139.0,1945.0,Boroondara,Southern Metropolitan,3052.0
4,h,S,11.0,4.0,2.0,4.0,749.0,206.0,1950.0,Boroondara,Southern Metropolitan,3052.0
3,h,S,11.0,3.0,2.0,3.0,724.0,168.0,1940.0,Boroondara,Southern Metropolitan,3052.0
3,h,S,11.0,3.0,1.0,1.0,605.0,111.0,1950.0,Boroondara,Southern Metropolitan,3052.0
2,h,PI,11.0,2.0,1.0,1.0,687.0,104.0,1940.0,Boroondara,Southern Metropolitan,3052.0
4,t,VB,11.0,4.0,2.0,2.0,321.0,199.0,2007.0,Boroondara,Southern Metropolitan,3052.0
3,h,S,11.0,3.0,1.0,2.0,583.0,124.0,1970.0,Boroondara,Southern Metropolitan,3052.0
5,h,S,11.0,5.0,3.0,4.0,700.0,266.0,1950.0,Boroondara,Southern Metropolitan,3052.0
4,h,S,11.0,4.0,2.0,3.0,696.0,274.0,2000.0,Boroondara,Southern Metropolitan,3052.0
3,t,S,11.0,3.0,2.0,2.0,295.0,124.0,1990.0,Boroondara,Southern Metropolitan,3052.0
4,h,PI,11.0,4.0,2.0,2.0,514.0,240.0,1935.0,Boroondara,Southern Metropolitan,3052.0
4,h,S,11.0,4.0,2.0,2.0,844.0,278.0,1940.0,Boroondara,Southern Metropolitan,3052.0
3,h,S,11.0,3.0,1.0,2.0,637.0,124.0,1970.0,Boroondara,Southern Metropolitan,3052.0
3,h,PI,11.0,3.0,1.0,2.0,1063.0,124.0,1970.0,Boroondara,Southern Metropolitan,3052.0
3,h,S,11.0,3.0,1.0,1.0,697.0,164.0,1947.0,Boroondara,Southern Metropolitan,3052.0
2,h,S,12.2,2.0,1.0,1.0,583.0,124.0,1950.0,Monash,Southern Metropolitan,2894.0
3,h,S,12.2,3.0,1.0,1.0,842.0,124.0,1970.0,Monash,Southern Metropolitan,2894.0
3,u,S,12.2,3.0,2.0,2.0,467.0,124.0,1970.0,Monash,Southern Metropolitan,2894.0
4,h,SP,12.2,4.0,3.0,2.0,372.0,201.0,2016.0,Monash,Southern Metropolitan,2894.0
2,h,VB,12.2,2.0,1.0,2.0,695.0,114.0,1950.0,Monash,Southern Metropolitan,2894.0
4,h,S,12.2,2.0,2.0,2.0,621.0,203.0,2000.0,Monash,Southern Metropolitan,2894.0
3,h,S,12.2,3.0,1.0,2.0,723.0,124.0,1970.0,Monash,Southern Metropolitan,2894.0
2,t,S,12.2,2.0,1.0,2.0,367.0,110.0,1970.0,Monash,Southern Metropolitan,2894.0
3,h,PI,12.2,3.0,2.0,4.0,400.0,94.0,1950.0,Monash,Southern Metropolitan,2894.0
4,h,SP,12.2,4.0,2.0,1.0,724.0,124.0,1970.0,Monash,Southern Metropolitan,2894.0
4,h,S,12.2,4.0,2.0,2.0,526.0,124.0,1970.0,Monash,Southern Metropolitan,2894.0
3,h,S,12.2,3.0,1.0,1.0,792.0,542.7379831704303,1950.0,Monash,Southern Metropolitan,2894.0
4,h,VB,12.2,3.0,2.0,2.0,803.0,152.0,1970.0,Monash,Southern Metropolitan,2894.0
4,h,S,12.2,4.0,3.0,2.0,724.0,124.0,1970.0,Monash,Southern Metropolitan,2894.0
2,u,S,12.2,2.0,1.0,1.0,216.0,90.0,2003.0,Monash,Southern Metropolitan,2894.0
3,h,S,12.2,3.0,2.0,3.0,782.0,215.0,1950.0,Monash,Southern Metropolitan,2894.0
4,h,S,12.2,4.0,2.0,1.0,593.0,255.0,1930.0,Monash,Southern Metropolitan,2894.0
3,h,S,12.2,2.0,1.0,2.0,772.0,124.0,1970.0,Monash,Southern Metropolitan,2894.0
5,h,S,12.2,5.0,3.0,2.0,585.0,317.0,2000.0,Monash,Southern Metropolitan,2894.0
2,u,S,12.2,2.0,1.0,1.0,153.0,80.0,1970.0,Monash,Southern Metropolitan,2894.0
2,u,S,12.2,2.0,1.0,1.0,72.0,124.0,1970.0,Monash,Southern Metropolitan,2894.0
3,h,S,12.2,3.0,1.0,1.0,557.0,124.0,1960.0,Monash,Southern Metropolitan,2894.0
4,h,S,12.2,4.0,2.0,2.0,766.0,192.0,1950.0,Monash,Southern Metropolitan,2894.0
2,u,S,12.2,2.0,1.0,2.0,192.0,88.0,2007.0,Monash,Southern Metropolitan,2894.0
4,h,S,12.2,4.0,2.0,1.0,727.0,124.0,1970.0,Monash,Southern Metropolitan,2894.0
2,h,S,12.2,2.0,1.0,1.0,586.0,86.0,1950.0,Monash,Southern Metropolitan,2894.0
3,h,S,12.2,3.0,1.0,1.0,760.0,120.0,1960.0,Monash,Southern Metropolitan,2894.0
3,h,S,12.2,3.0,2.0,1.0,320.0,85.0,1958.0,Monash,Southern Metropolitan,2894.0
3,t,S,12.2,3.0,2.0,2.0,256.0,134.0,2012.0,Monash,Southern Metropolitan,2894.0
3,h,VB,12.2,3.0,2.0,2.0,839.0,198.0,1970.0,Monash,Southern Metropolitan,2894.0
3,t,S,12.2,2.0,1.0,2.0,212.0,130.0,2012.0,Monash,Southern Metropolitan,2894.0
3,h,S,10.5,3.0,1.0,1.0,593.0,118.0,1970.0,Moonee Valley,Western Metropolitan,4502.0
3,h,SP,10.5,3.0,1.0,1.0,0.0,103.0,1980.0,Moonee Valley,Western Metropolitan,4502.0
3,t,S,10.5,3.0,3.0,1.0,557.0,181.0,2017.0,Moonee Valley,Western Metropolitan,4502.0
3,h,S,10.5,3.0,1.0,2.0,542.0,124.0,1970.0,Moonee Valley,Western Metropolitan,4502.0
4,h,S,10.5,4.0,2.0,1.0,350.0,124.0,2008.0,Moonee Valley,Western Metropolitan,4502.0
4,h,S,10.5,3.0,2.0,2.0,569.0,225.0,2008.0,Moonee Valley,Western Metropolitan,4502.0
3,h,VB,10.5,3.0,2.0,2.0,671.0,124.0,1970.0,Moonee Valley,Western Metropolitan,4502.0
4,h,S,10.5,4.0,5.0,4.0,673.0,124.0,1970.0,Moonee Valley,Western Metropolitan,4502.0
3,h,S,10.5,2.0,1.0,2.0,571.0,124.0,1970.0,Moonee Valley,Western Metropolitan,4502.0
3,h,S,10.5,3.0,1.0,2.0,570.0,120.0,1970.0,Moonee Valley,Western Metropolitan,4502.0
4,h,S,10.5,4.0,3.0,2.0,789.0,124.0,1970.0,Moonee Valley,Western Metropolitan,4502.0
3,h,S,10.5,3.0,1.0,1.0,529.0,124.0,1970.0,Moonee Valley,Western Metropolitan,4502.0
3,h,SP,10.5,3.0,1.0,1.0,550.0,143.0,1970.0,Moonee Valley,Western Metropolitan,4502.0
3,t,S,10.5,3.0,2.0,2.0,339.0,124.0,1970.0,Moonee Valley,Western Metropolitan,4502.0
4,h,S,10.5,4.0,3.0,3.0,761.0,281.0,1970.0,Moonee Valley,Western Metropolitan,4502.0
4,h,PI,10.5,4.0,3.0,3.0,1801.0,124.0,1970.0,Moonee Valley,Western Metropolitan,4502.0
2,t,S,10.5,2.0,1.0,1.0,136.0,124.0,2012.0,Moonee Valley,Western Metropolitan,4502.0
3,h,SP,10.5,3.0,1.0,3.0,574.0,124.0,1970.0,Moonee Valley,Western Metropolitan,4502.0
3,h,SP,10.5,3.0,1.0,4.0,606.0,124.0,1970.0,Moonee Valley,Western Metropolitan,4502.0
3,u,S,10.5,3.0,2.0,1.0,289.0,124.0,1970.0,Moonee Valley,Western Metropolitan,4502.0
3,h,S,10.5,3.0,1.0,1.0,177.0,124.0,1970.0,Moonee Valley,Western Metropolitan,4502.0
3,h,SP,10.5,3.0,1.0,2.0,649.0,124.0,1970.0,Moonee Valley,Western Metropolitan,4502.0
3,h,S,10.5,3.0,1.0,3.0,704.0,124.0,1970.0,Moonee Valley,Western Metropolitan,4502.0
3,h,SA,10.5,3.0,1.0,2.0,322.0,124.0,1970.0,Moonee Valley,Western Metropolitan,4502.0
2,u,S,10.5,2.0,1.0,1.0,263.0,124.0,1999.0,Moonee Valley,Western Metropolitan,4502.0
3,h,S,10.5,3.0,1.0,2.0,766.0,149.0,1970.0,Moonee Valley,Western Metropolitan,4502.0
5,h,SP,10.5,5.0,2.0,4.0,574.0,124.0,1970.0,Moonee Valley,Western Metropolitan,4502.0
3,h,S,10.5,3.0,1.0,1.0,581.0,106.0,1960.0,Moonee Valley,Western Metropolitan,4502.0
4,h,VB,10.5,4.0,3.0,2.0,873.0,395.0,1992.0,Moonee Valley,Western Metropolitan,4502.0
3,h,S,10.5,3.0,1.0,1.0,586.0,118.0,1965.0,Moonee Valley,Western Metropolitan,4502.0
3,h,S,10.5,3.0,1.0,2.0,588.0,124.0,1970.0,Moonee Valley,Western Metropolitan,4502.0
2,h,S,10.5,2.0,1.0,1.0,220.0,101.0,1995.0,Moonee Valley,Western Metropolitan,4502.0
4,h,PI,10.5,4.0,2.0,2.0,554.0,140.0,1960.0,Moonee Valley,Western Metropolitan,4502.0
3,u,S,10.5,3.0,1.0,1.0,260.0,124.0,1990.0,Moonee Valley,Western Metropolitan,4502.0
2,t,SP,10.5,2.0,1.0,2.0,158.0,124.0,1993.0,Moonee Valley,Western Metropolitan,4502.0
3,h,S,10.5,3.0,2.0,2.0,705.0,124.0,1970.0,Moonee Valley,Western Metropolitan,4502.0
3,h,S,10.5,3.0,1.0,3.0,812.0,117.0,1960.0,Moonee Valley,Western Metropolitan,4502.0
3,h,SP,10.5,3.0,2.0,8.0,585.0,124.0,1970.0,Moonee Valley,Western Metropolitan,4502.0
3,h,SP,10.5,3.0,1.0,1.0,597.0,124.0,1970.0,Moonee Valley,Western Metropolitan,4502.0
4,h,S,10.5,4.0,2.0,2.0,589.0,150.0,1961.0,Moonee Valley,Western Metropolitan,4502.0
2,u,PI,10.5,2.0,1.0,1.0,0.0,85.0,1995.0,Moonee Valley,Western Metropolitan,4502.0
4,h,S,10.5,4.0,2.0,2.0,570.0,124.0,1970.0,Moonee Valley,Western Metropolitan,4502.0
4,h,S,10.5,4.0,1.0,0.0,569.0,124.0,1970.0,Moonee Valley,Western Metropolitan,4502.0
3,h,S,10.5,3.0,2.0,2.0,593.0,103.0,1970.0,Moonee Valley,Western Metropolitan,4502.0
4,h,S,10.5,4.0,2.0,4.0,585.0,124.0,1960.0,Moonee Valley,Western Metropolitan,4502.0
3,h,S,10.5,3.0,1.0,1.0,549.0,124.0,1970.0,Moonee Valley,Western Metropolitan,4502.0
3,h,S,10.5,4.0,2.0,1.0,582.0,153.0,1950.0,Moonee Valley,Western Metropolitan,4502.0
3,h,SP,10.5,3.0,1.0,1.0,590.0,124.0,1960.0,Moonee Valley,Western Metropolitan,4502.0
